system_id,pdb_id,g_protein_family,source_replica,archive_filename,n_atoms,component_scope,schema_version,release_file_id,file_role,archive_member_path,size_bytes,sha256,n_frames,frame_interval_ps,represented_span_ns
Gi_8JZZ,8JZZ,Gi,1,CoupledMD_reduced_trajectories_Gi-o.zip,16344,proteins plus selected ligands retained during system preparation where applicable,1.0,Gi_8JZZ:trajectory_xtc,trajectory_xtc,Gi_8JZZ/traj.xtc,155243260,b0b7473053a0f857ffd302e3a5be86b8111471f44edb110754e77705726be806,2500,200.000,499.800
Gi_8K3Z,8K3Z,Gi,1,CoupledMD_reduced_trajectories_Gi-o.zip,17541,proteins plus selected ligands retained during system preparation where applicable,1.0,Gi_8K3Z:structure_pdb,structure_pdb,Gi_8K3Z/structure.pdb,1420983,df7c8d9dfb5b2298a037847b971fe5bc3f26dc5c665fa4715c6de352f446031f,1,,
Gi_8K3Z,8K3Z,Gi,1,CoupledMD_reduced_trajectories_Gi-o.zip,17541,proteins plus selected ligands retained during system preparation where applicable,1.0,Gi_8K3Z:trajectory_xtc,trajectory_xtc,Gi_8K3Z/traj.xtc,166755896,a33647e0b0ff09eec291d644864e95b8d384955a8c5a9b4b1175992259d64eb9,2500,200.000,499.800
Gi_8K6O,8K6O,Gi,1,CoupledMD_reduced_trajectories_Gi-o.zip,17568,proteins plus selected ligands retained during system preparation where applicable,1.0,Gi_8K6O:structure_pdb,structure_pdb,Gi_8K6O/structure.pdb,1423170,f4d0ad28dbbc77ae370ec9c82287d7b16d01d85cb6f2a392927a71f58b2d6c34,1,,
Gi_8K6O,8K6O,Gi,1,CoupledMD_reduced_trajectories_Gi-o.zip,17568,proteins plus selected ligands retained during system preparation where applicable,1.0,Gi_8K6O:trajectory_xtc,trajectory_xtc,Gi_8K6O/traj.xtc,166903880,1db117d531fd94bec0f803eaf0915d2286b0cc5acec6ee70397df95460f6fce3,2500,200.000,499.800
Gi_8KFX,8KFX,Gi,1,CoupledMD_reduced_trajectories_Gi-o.zip,16749,proteins plus selected ligands retained during system preparation where applicable,1.0,Gi_8KFX:structure_pdb,structure_pdb,Gi_8KFX/structure.pdb,1356831,0c70a0e9436b629a83a54ac4c97cc98721ac53415378b89fa88861ae2323ec65,1,,
Gi_8KFX,8KFX,Gi,1,CoupledMD_reduced_trajectories_Gi-o.zip,16749,proteins plus selected ligands retained during system preparation where applicable,1.0,Gi_8KFX:trajectory_xtc,trajectory_xtc,Gi_8KFX/traj.xtc,159168400,6bc74dab7d6ac72f0129a7621e38209a0552118baa7f5af0071a5d554db02c5b,2500,200.000,499.800
Gi_8PJK,8PJK,Gi,1,CoupledMD_reduced_trajectories_Gi-o.zip,17686,proteins plus selected ligands retained during system preparation where applicable,1.0,Gi_8PJK:structure_pdb,structure_pdb,Gi_8PJK/structure.pdb,1432728,f5bc1b7b30432d60ce5356a0ed8aca3d701473f07b1ae540547150577b1592ea,1,,
Gi_8PJK,8PJK,Gi,1,CoupledMD_reduced_trajectories_Gi-o.zip,17686,proteins plus selected ligands retained during system preparation where applicable,1.0,Gi_8PJK:trajectory_xtc,trajectory_xtc,Gi_8PJK/traj.xtc,168057740,74430445842b08cb61ed94f548aee9728105c39de9fb9a931a81500c130b7140,2500,200.000,499.800
Gi_8UGY,8UGY,Gi,1,CoupledMD_reduced_trajectories_Gi-o.zip,17051,proteins plus selected ligands retained during system preparation where applicable,1.0,Gi_8UGY:structure_pdb,structure_pdb,Gi_8UGY/structure.pdb,1381293,1c0d678c26e65c35015829921fcc174ae9b6627f273717bdfebb914379459083,1,,
Gi_8UGY,8UGY,Gi,1,CoupledMD_reduced_trajectories_Gi-o.zip,17051,proteins plus selected ligands retained during system preparation where applicable,1.0,Gi_8UGY:trajectory_xtc,trajectory_xtc,Gi_8UGY/traj.xtc,161876856,0ff74485e781ee10b8b75e07981cfa78b6ee29842f8c2a0bd29cf151474628c6,2500,200.000,499.800
Gi_8WWH,8WWH,Gi,1,CoupledMD_reduced_trajectories_Gi-o.zip,16647,proteins plus selected ligands retained during system preparation where applicable,1.0,Gi_8WWH:structure_pdb,structure_pdb,Gi_8WWH/structure.pdb,1348569,f8cb22d11ae675855cb07aef4281e4890aa63bbab4c9c435ca7f73577c964ac4,1,,
Gi_8WWH,8WWH,Gi,1,CoupledMD_reduced_trajectories_Gi-o.zip,16647,proteins plus selected ligands retained during system preparation where applicable,1.0,Gi_8WWH:trajectory_xtc,trajectory_xtc,Gi_8WWH/traj.xtc,158031244,a00e67ffe36caf7d7a6c488bc2183187f2e4ea051610aa27798ef06038b61179,2500,200.000,499.800
Gi_8X8L,8X8L,Gi,1,CoupledMD_reduced_trajectories_Gi-o.zip,16482,proteins plus selected ligands retained during system preparation where applicable,1.0,Gi_8X8L:structure_pdb,structure_pdb,Gi_8X8L/structure.pdb,1335204,01c2a5cb511f3cb28f07234a0352f869e302c54a704d9839d666a2d237215e2f,1,,
Gi_8X8L,8X8L,Gi,1,CoupledMD_reduced_trajectories_Gi-o.zip,16482,proteins plus selected ligands retained during system preparation where applicable,1.0,Gi_8X8L:trajectory_xtc,trajectory_xtc,Gi_8X8L/traj.xtc,157154764,a3f06c2c2ed9cd84b2ce5dbdd178da98b9163f746d57e13f1aa9491ffe26c753,2500,200.000,499.800
Gi_8XGM,8XGM,Gi,1,CoupledMD_reduced_trajectories_Gi-o.zip,18976,proteins plus selected ligands retained during system preparation where applicable,1.0,Gi_8XGM:structure_pdb,structure_pdb,Gi_8XGM/structure.pdb,1537218,b4b12e31555ab434aa6e6aac11849d72ed7b78b70ead0478047b7a4bf61e176f,1,,
Gi_8XGM,8XGM,Gi,1,CoupledMD_reduced_trajectories_Gi-o.zip,18976,proteins plus selected ligands retained during system preparation where applicable,1.0,Gi_8XGM:trajectory_xtc,trajectory_xtc,Gi_8XGM/traj.xtc,180840892,ce9ea7ec7014efacc56294e7877cad05239a31ad3ad2cd2836ea9d894a97ebf6,2500,200.000,499.800
Gi_8XIP,8XIP,Gi,1,CoupledMD_reduced_trajectories_Gi-o.zip,15941,proteins plus selected ligands retained during system preparation where applicable,1.0,Gi_8XIP:structure_pdb,structure_pdb,Gi_8XIP/structure.pdb,1291383,60cc1503058fcc6a19960ba6b36cf95ca7abd7276a88837c18314cb09f34fdf3,1,,
Gi_8XIP,8XIP,Gi,1,CoupledMD_reduced_trajectories_Gi-o.zip,15941,proteins plus selected ligands retained during system preparation where applicable,1.0,Gi_8XIP:trajectory_xtc,trajectory_xtc,Gi_8XIP/traj.xtc,151375240,e0a7d27065ff3339c90a074fd7d309cbee04477f302cf49fd8744769e939f1b0,2500,200.000,499.800
Gi_8XIQ,8XIQ,Gi,1,CoupledMD_reduced_trajectories_Gi-o.zip,16440,proteins plus selected ligands retained during system preparation where applicable,1.0,Gi_8XIQ:structure_pdb,structure_pdb,Gi_8XIQ/structure.pdb,1331802,188b2ac50e609d6a1b4680a897c09781126da297240de5f9da0340abcdd40883,1,,
Gi_8XIQ,8XIQ,Gi,1,CoupledMD_reduced_trajectories_Gi-o.zip,16440,proteins plus selected ligands retained during system preparation where applicable,1.0,Gi_8XIQ:trajectory_xtc,trajectory_xtc,Gi_8XIQ/traj.xtc,156157380,0f26cc2bdd73c84b3b8428b2ebe0111818fba2794a26ed2ab74d2aeddf035bf7,2500,200.000,499.800
Gi_8XXU,8XXU,Gi,1,CoupledMD_reduced_trajectories_Gi-o.zip,16726,proteins plus selected ligands retained during system preparation where applicable,1.0,Gi_8XXU:structure_pdb,structure_pdb,Gi_8XXU/structure.pdb,1354968,27c777bc0a9e5721a2f8c63774d605a227deb4be7718a2d64836ef24b1f8b3c1,1,,
Gi_8XXU,8XXU,Gi,1,CoupledMD_reduced_trajectories_Gi-o.zip,16726,proteins plus selected ligands retained during system preparation where applicable,1.0,Gi_8XXU:trajectory_xtc,trajectory_xtc,Gi_8XXU/traj.xtc,158773580,1380f424fd4e3d3844f131f4e6fa09d1e9cdc2f74fef8cecde68daa174f9120c,2500,200.000,499.800
Gi_8XYD,8XYD,Gi,1,CoupledMD_reduced_trajectories_Gi-o.zip,16979,proteins plus selected ligands retained during system preparation where applicable,1.0,Gi_8XYD:structure_pdb,structure_pdb,Gi_8XYD/structure.pdb,1375461,20856d5336ac0ee59f9e54131d1d9e0bddff65a5f2cc350511a2383f2220853a,1,,
Gi_8XYD,8XYD,Gi,1,CoupledMD_reduced_trajectories_Gi-o.zip,16979,proteins plus selected ligands retained during system preparation where applicable,1.0,Gi_8XYD:trajectory_xtc,trajectory_xtc,Gi_8XYD/traj.xtc,161570544,7a38c9c0352b0b16f09ea3ec93a48c3bab3f79aaf4eef8012ea105dcc36fd74a,2500,200.000,499.800
Gi_8XZI,8XZI,Gi,1,CoupledMD_reduced_trajectories_Gi-o.zip,16729,proteins plus selected ligands retained during system preparation where applicable,1.0,Gi_8XZI:structure_pdb,structure_pdb,Gi_8XZI/structure.pdb,1355211,5503911d88b8ad7cacc56b959f85de0ab56f9a36d2398d2368961023ef4d7d23,1,,
Gi_8XZI,8XZI,Gi,1,CoupledMD_reduced_trajectories_Gi-o.zip,16729,proteins plus selected ligands retained during system preparation where applicable,1.0,Gi_8XZI:trajectory_xtc,trajectory_xtc,Gi_8XZI/traj.xtc,158913464,d294202b7e1fe67f128813e8cf8ccc8a8664b1eaa5fef6d6fbedfe05ce77af42,2500,200.000,499.800
Gi_8YIC,8YIC,Gi,1,CoupledMD_reduced_trajectories_Gi-o.zip,17007,proteins plus selected ligands retained during system preparation where applicable,1.0,Gi_8YIC:structure_pdb,structure_pdb,Gi_8YIC/structure.pdb,1343752,08e7c4f62d5e9679896763691c48917ff507dfb1a6eac62e464e8914e184b2e8,1,,
Gi_8YIC,8YIC,Gi,1,CoupledMD_reduced_trajectories_Gi-o.zip,17007,proteins plus selected ligands retained during system preparation where applicable,1.0,Gi_8YIC:trajectory_xtc,trajectory_xtc,Gi_8YIC/traj.xtc,162242856,a12749abac17d7f45ba138ccb63af69ae7e78cf9789d01d6e4b82b2007383028,2500,200.000,499.800
Gi_8YNA,8YNA,Gi,1,CoupledMD_reduced_trajectories_Gi-o.zip,17611,proteins plus selected ligands retained during system preparation where applicable,1.0,Gi_8YNA:structure_pdb,structure_pdb,Gi_8YNA/structure.pdb,1426653,731a41ef686b130ae6ed1739e88fe88755e4f5692dcdafa3e5832559e878afc6,1,,
Gi_8YNA,8YNA,Gi,1,CoupledMD_reduced_trajectories_Gi-o.zip,17611,proteins plus selected ligands retained during system preparation where applicable,1.0,Gi_8YNA:trajectory_xtc,trajectory_xtc,Gi_8YNA/traj.xtc,167328392,133c5304c23176355aeb2c88bb181f6ed416bcdb2f768542fd47191fcae6fc3e,2500,200.000,499.800
Gi_8ZQE,8ZQE,Gi,1,CoupledMD_reduced_trajectories_Gi-o.zip,17155,proteins plus selected ligands retained during system preparation where applicable,1.0,Gi_8ZQE:structure_pdb,structure_pdb,Gi_8ZQE/structure.pdb,1389717,306a3a678ecd8a4cb173a4593903abb3de6cc985921267160fd34abac2256fa2,1,,
Gi_8ZQE,8ZQE,Gi,1,CoupledMD_reduced_trajectories_Gi-o.zip,17155,proteins plus selected ligands retained during system preparation where applicable,1.0,Gi_8ZQE:trajectory_xtc,trajectory_xtc,Gi_8ZQE/traj.xtc,162849404,0557b0849d6f05d362d6d436059d98f9b6f586934946a748fa836a887da01f15,2500,200.000,499.800
Gi_9AST,9AST,Gi,1,CoupledMD_reduced_trajectories_Gi-o.zip,16741,proteins plus selected ligands retained during system preparation where applicable,1.0,Gi_9AST:structure_pdb,structure_pdb,Gi_9AST/structure.pdb,1356183,7164f97fd8bce9f85a2083ec1c8c10329068f435448adabe34eb9c42af138e5a,1,,
Gi_9AST,9AST,Gi,1,CoupledMD_reduced_trajectories_Gi-o.zip,16741,proteins plus selected ligands retained during system preparation where applicable,1.0,Gi_9AST:trajectory_xtc,trajectory_xtc,Gi_9AST/traj.xtc,159227568,55940b21994bd87b9d0ddd3804b215b71bf94ec7c9ea5f88a123bbd39c549ebe,2500,200.000,499.800
Gi_9IIX,9IIX,Gi,1,CoupledMD_reduced_trajectories_Gi-o.zip,14937,proteins plus selected ligands retained during system preparation where applicable,1.0,Gi_9IIX:structure_pdb,structure_pdb,Gi_9IIX/structure.pdb,1210059,497c5988c4478d2d0e76c325440d5327e0c8c696d2239adbbbb09feac7555e84,1,,
Gi_9IIX,9IIX,Gi,1,CoupledMD_reduced_trajectories_Gi-o.zip,14937,proteins plus selected ligands retained during system preparation where applicable,1.0,Gi_9IIX:trajectory_xtc,trajectory_xtc,Gi_9IIX/traj.xtc,142025188,f14cacbfc288c8a42c7c71b251ec1df86a1c79e7f25e80b0cb0ee91a80d358e7,2500,200.000,499.800
Gi_9J5V,9J5V,Gi,1,CoupledMD_reduced_trajectories_Gi-o.zip,16493,proteins plus selected ligands retained during system preparation where applicable,1.0,Gi_9J5V:structure_pdb,structure_pdb,Gi_9J5V/structure.pdb,1336095,122074791dc5eedc7cb74647b26eeed0c26a5f19a023fa4514ba8b5334527f10,1,,
Gi_9J5V,9J5V,Gi,1,CoupledMD_reduced_trajectories_Gi-o.zip,16493,proteins plus selected ligands retained during system preparation where applicable,1.0,Gi_9J5V:trajectory_xtc,trajectory_xtc,Gi_9J5V/traj.xtc,156768176,10bd7cba735d3626d7654da45532462f7c13b5364b77faae9ed333f89b755c3e,2500,200.000,499.800
Gq_6OIJ,6OIJ,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,18815,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_6OIJ:structure_pdb,structure_pdb,Gq_6OIJ/structure.pdb,1524177,acf230afcf81da23272e452cd8814e6aa1a90653c94797eb323574d097d40fb1,1,,
Gq_6OIJ,6OIJ,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,18815,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_6OIJ:trajectory_xtc,trajectory_xtc,Gq_6OIJ/traj.xtc,178474628,4c41d3f9261c040843be43915b3c79e605c2651810b294d5fc5ff6b51b4bc1de,2500,200.000,499.800
Gq_7DFL,7DFL,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,19368,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_7DFL:structure_pdb,structure_pdb,Gq_7DFL/structure.pdb,1568970,eb260d26f445751e6d08c52704cd9274124608987570596e942c6da5966142d4,1,,
Gq_7DFL,7DFL,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,19368,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_7DFL:trajectory_xtc,trajectory_xtc,Gq_7DFL/traj.xtc,184377712,239ab2b5555e6acdfc5a3465f850a01b18b0b6801ff98ca8448eaaee373e2d75,2500,200.000,499.800
Gq_7EIB,7EIB,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,14976,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_7EIB:structure_pdb,structure_pdb,Gq_7EIB/structure.pdb,1213200,2d487668427465a82e4c2e0042588ee0d3802c5c5688671a2a3a07dec82c6029,1,,
Gq_7EIB,7EIB,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,14976,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_7EIB:trajectory_xtc,trajectory_xtc,Gq_7EIB/traj.xtc,142471112,54b0530be2f247af4b4066f867635a30f0121b98166be3336ce406743fc02ef6,2500,200.000,499.800
Gq_7EZM,7EZM,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,17617,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_7EZM:structure_pdb,structure_pdb,Gq_7EZM/structure.pdb,1427139,c101148583d803471bf88a58535238b8d8604adc9efc1095897c1206fbbebcea,1,,
Gq_7EZM,7EZM,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,17617,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_7EZM:trajectory_xtc,trajectory_xtc,Gq_7EZM/traj.xtc,167742856,3a6d61733af6c2b90978e6e484b282fdd36f89006533087fc0dbd8a66c918d95,2500,200.000,499.800
Gq_7F2O,7F2O,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,14729,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_7F2O:structure_pdb,structure_pdb,Gq_7F2O/structure.pdb,1193193,ac72c515133af79f1d2d5a999ebf4a5ce980a8b23c6671e683eb0b4aa45b345f,1,,
Gq_7F2O,7F2O,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,14729,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_7F2O:trajectory_xtc,trajectory_xtc,Gq_7F2O/traj.xtc,140157320,e9d861ee01dbe68bf8e1c014c2e4fdb0f23cdd4ad06a9a8856e3eaba66eea4fa,2500,200.000,499.800
Gq_7F6G,7F6G,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,17527,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_7F6G:structure_pdb,structure_pdb,Gq_7F6G/structure.pdb,1419849,4196beaffb4eb2455047b58e223866aa4c5e97189c0731db43380eed1cc9dbc3,1,,
Gq_7F6G,7F6G,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,17527,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_7F6G:trajectory_xtc,trajectory_xtc,Gq_7F6G/traj.xtc,166326288,5b1bb6e64591386e9bcc2b840d56c95f99877d4f28d354e5e6c633c5d203fd76,2500,200.000,499.800
Gq_7F8W,7F8W,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,17148,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_7F8W:structure_pdb,structure_pdb,Gq_7F8W/structure.pdb,1389150,cf7fdf8d1bd87aa57742deccbc9f65451a07496fb4f674fb96867e4ad1fd15c9,1,,
Gq_7F8W,7F8W,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,17148,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_7F8W:trajectory_xtc,trajectory_xtc,Gq_7F8W/traj.xtc,163317840,f6d7afeaf18fd9b407ebc0999e9e242af1743d856dc19d2194af3dc06f96deb7,2500,200.000,499.800
Gq_7P00,7P00,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,14727,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_7P00:structure_pdb,structure_pdb,Gq_7P00/structure.pdb,1193031,35b1ff3934052dcb80cfe151510d500a30cda50e3fff3b5cd658ec29e0a0b7d6,1,,
Gq_7P00,7P00,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,14727,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_7P00:trajectory_xtc,trajectory_xtc,Gq_7P00/traj.xtc,139952836,6233ec9368c47fc0e1e4a88ee1b4e0b59002235ce478c519f470f2a1d578e979,2500,200.000,499.800
Gq_7RAN,7RAN,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,14919,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_7RAN:structure_pdb,structure_pdb,Gq_7RAN/structure.pdb,1208583,0b3c5b67e2799a042de55391917da910bbb7267360c61e97a7a51a0f1017a7d0,1,,
Gq_7RAN,7RAN,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,14919,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_7RAN:trajectory_xtc,trajectory_xtc,Gq_7RAN/traj.xtc,141955088,c341a3eb55637e93399b7f025d673e855415ad36d5cf5fb3af8d2359f2dd3b47,2500,200.000,499.800
Gq_7S8L,7S8L,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,13855,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_7S8L:structure_pdb,structure_pdb,Gq_7S8L/structure.pdb,1122417,946dc9a2126b64f7f827b6367c0984e0248bb657ec05fc893a2ab5cab7965800,1,,
Gq_7S8L,7S8L,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,13855,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_7S8L:trajectory_xtc,trajectory_xtc,Gq_7S8L/traj.xtc,131837724,29039d6309aae947006252b3acc62f3f76b638ee315264f8d8823441f238e134,2500,200.000,499.800
Gq_7S8P,7S8P,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,16321,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_7S8P:structure_pdb,structure_pdb,Gq_7S8P/structure.pdb,1322163,57f8a2740f65efbc82de014dee5caffd60a547a00876c7492225b258398009e3,1,,
Gq_7S8P,7S8P,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,16321,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_7S8P:trajectory_xtc,trajectory_xtc,Gq_7S8P/traj.xtc,155035588,df9e5729eef73e0f823b9c38185196adf80434393475aa9314e0c424e38a3870,2500,200.000,499.800
Gq_7SR8,7SR8,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,15244,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_7SR8:structure_pdb,structure_pdb,Gq_7SR8/structure.pdb,1234908,9affcdd9fdd682ff0b920bb81de0723ffa5dcce06d65632cbe447ecdf93e6fa0,1,,
Gq_7SR8,7SR8,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,15244,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_7SR8:trajectory_xtc,trajectory_xtc,Gq_7SR8/traj.xtc,144851176,207b0691bf45e9181898ce3a92d284f3f662d10aebc225b7d0c25879bf213755,2500,200.000,499.800
Gq_7SRR,7SRR,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,15214,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_7SRR:structure_pdb,structure_pdb,Gq_7SRR/structure.pdb,1232478,7c4ddb0b46885247ed05997edce145b61710053ec44a73a4436cab35a59f2082,1,,
Gq_7SRR,7SRR,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,15214,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_7SRR:trajectory_xtc,trajectory_xtc,Gq_7SRR/traj.xtc,145126096,d0f448e11c3568b3a726048b0c686a8eba09a6d935bcad7d7589a53f24e68068,2500,200.000,499.800
Gq_7TRY,7TRY,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,18110,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_7TRY:structure_pdb,structure_pdb,Gq_7TRY/structure.pdb,1467072,b21fb8f2c56b886afda1ef9a54658a356a71c142d09de2eae61a2956f46f6def,1,,
Gq_7TRY,7TRY,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,18110,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_7TRY:trajectory_xtc,trajectory_xtc,Gq_7TRY/traj.xtc,172529592,56883b9f52c994f35d5b2332f38af0beb6e21d8a1a4eb74534adfd747c1b8add,2500,200.000,499.800
Gq_7W3Z,7W3Z,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,16840,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_7W3Z:structure_pdb,structure_pdb,Gq_7W3Z/structure.pdb,1364202,4e58098564fa6e16b1231006ee4404680be72a7da73c43af65cda3649bf49461,1,,
Gq_7W3Z,7W3Z,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,16840,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_7W3Z:trajectory_xtc,trajectory_xtc,Gq_7W3Z/traj.xtc,160000632,74d1a852bf788aaa99582fbbb1306e7774b6f3bc8e8bdbc6f1ff48a9f3c1320e,2500,200.000,499.800
Gq_7W53,7W53,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,14536,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_7W53:structure_pdb,structure_pdb,Gq_7W53/structure.pdb,1177560,e42d4ed1bcd0c7e61c7bbeeaf62f9eb309fa1d51d88ac3ba771e9cdfbc4d8364,1,,
Gq_7W53,7W53,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,14536,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_7W53:trajectory_xtc,trajectory_xtc,Gq_7W53/traj.xtc,138118748,c600bd694f52094e80cbacd0643b1cda8c51462aa3d649be0e37de6cf7a0d955,2500,200.000,499.800
Gq_7W55,7W55,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,14994,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_7W55:structure_pdb,structure_pdb,Gq_7W55/structure.pdb,1214658,dd697f186ff7c4d73dc1d9b93769f1f7c859bf70bd04f50f18c662f1f5aa6256,1,,
Gq_7W55,7W55,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,14994,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_7W55:trajectory_xtc,trajectory_xtc,Gq_7W55/traj.xtc,142407664,c8a6edd918ab8ac493b0275c1a9b9821f35c48b5584494cfee3fb077246edcc3,2500,200.000,499.800
Gq_7XW9,7XW9,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,15057,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_7XW9:structure_pdb,structure_pdb,Gq_7XW9/structure.pdb,1219761,20658f0b42bc997a758909f4b11393afa9bd99b3689a922630f6a668c4cf995a,1,,
Gq_7XW9,7XW9,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,15057,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_7XW9:trajectory_xtc,trajectory_xtc,Gq_7XW9/traj.xtc,143100144,022f9dc48b8325a428cb9b4e27ecd1465f4ae2573ead9402c3a70a3f1542538f,2500,200.000,499.800
Gq_7XWO,7XWO,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,14536,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_7XWO:structure_pdb,structure_pdb,Gq_7XWO/structure.pdb,1177560,b38eeabfc88d1e7f6eb79e478fd406ee29691449930bd4167f76d06d049c7a0e,1,,
Gq_7XWO,7XWO,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,14536,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_7XWO:trajectory_xtc,trajectory_xtc,Gq_7XWO/traj.xtc,138165160,ee410cf83bb278fba4c65b8a0e0a83422e679a854910ea26c0c87ff33718a117,2500,200.000,499.800
Gq_7XXH,7XXH,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,17095,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_7XXH:structure_pdb,structure_pdb,Gq_7XXH/structure.pdb,1384857,fde5c98f5e26b28b3918f6372ee4575825065ec550b1e8d8941fcca41a532988,1,,
Gq_7XXH,7XXH,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,17095,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_7XXH:trajectory_xtc,trajectory_xtc,Gq_7XXH/traj.xtc,162266156,638f19daac0d86347d34da26512f43cb838e7ebe2bcc4a6c9b70eab0fede07c2,2500,200.000,499.800
Gq_7Y26,7Y26,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,16786,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_7Y26:structure_pdb,structure_pdb,Gq_7Y26/structure.pdb,1359828,41b1ff0c2765e314e53085f8a99715d468a7816dd114a11f1447c1c91f34d20a,1,,
Gq_7Y26,7Y26,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,16786,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_7Y26:trajectory_xtc,trajectory_xtc,Gq_7Y26/traj.xtc,159313340,a124812c0d01278b535d1850dd3254edbddb0f9bbd42b149d6e733f2c86ca69e,2500,200.000,499.800
Gq_7YDM,7YDM,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,14388,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_7YDM:structure_pdb,structure_pdb,Gq_7YDM/structure.pdb,1165572,65913da40321df6c0671489e155a5fdbce904b74b125e11da4151adf61d88303,1,,
