frame,time_ns,ca_rmsd_fit_A
861,172.20000000000002,1.24653018584766
862,172.4,1.290024348803799
863,172.60000000000002,1.142570831132554
864,172.8,1.2872615891881052
865,173.0,1.2617655468788866
866,173.20000000000002,1.148903462914439
867,173.4,1.1513758503963951
868,173.60000000000002,1.1780032864353145
869,173.8,1.1860569536816847
870,174.0,1.2027875027358694
871,174.20000000000002,1.293221049796354
872,174.4,1.3493046684279997
873,174.60000000000002,1.2420353489447953
874,174.8,1.3934154562391805
875,175.0,1.3523706789290766
876,175.20000000000002,1.241963711424434
877,175.4,1.1386947331500592
878,175.60000000000002,1.333821866466366
879,175.8,1.28625868850988
880,176.0,1.3374165729988505
881,176.20000000000002,1.476167930013389
882,176.4,1.3225721509646002
883,176.60000000000002,1.3659414316270218
884,176.8,1.2861090807042048
885,177.0,1.3195191730909648
886,177.20000000000002,1.2370357887870593
887,177.4,1.4071647072636444
888,177.60000000000002,1.3768586598601575
889,177.8,1.4150683208097237
890,178.0,1.5202176976429815
891,178.20000000000002,1.33541701232617
892,178.4,1.44856340230413
893,178.60000000000002,1.4749371059650946
894,178.8,1.3751554384986946
895,179.0,1.338877890629205
896,179.20000000000002,1.3939396016643972
897,179.4,1.4453444593329474
898,179.60000000000002,1.2980873930433559
899,179.8,1.3963761741816938
900,180.0,1.5062065359459726
901,180.20000000000002,1.3727113962278945
902,180.4,1.3699063649394505
903,180.60000000000002,1.352698365272825
904,180.8,1.5498043628099556
905,181.0,1.599780990762073
906,181.20000000000002,1.5341063759171298
907,181.4,1.433571634178488
908,181.60000000000002,1.2984819897251096
909,181.8,1.3988397719085917
910,182.0,1.4568653130163105
911,182.20000000000002,1.3785994609882533
912,182.4,1.425370412298732
913,182.60000000000002,1.3918186207909815
914,182.8,1.4529744361868988
915,183.0,1.457455723046223
916,183.20000000000002,1.4214627310177448
917,183.4,1.6231833711126238
918,183.60000000000002,1.4088303800939277
919,183.8,1.5541275599371547
920,184.0,1.4761213837340668
921,184.20000000000002,1.3715375006093204
922,184.4,1.3120180037250053
923,184.60000000000002,1.3801331001053974
924,184.8,1.33367507753268
925,185.0,1.264569314767525
926,185.20000000000002,1.303067338625919
927,185.4,1.3991064090609406
928,185.60000000000002,1.2376646762054628
929,185.8,1.1618044578129063
930,186.0,1.1711031096670808
931,186.20000000000002,1.202034132513619
932,186.4,1.2092474280551757
933,186.60000000000002,1.224314222660685
934,186.8,1.2798408944266901
935,187.0,1.3335673386731217
936,187.20000000000002,1.3714360083114636
937,187.4,1.3223277987301272
938,187.60000000000002,1.3620014790397692
939,187.8,1.3625723211140066
940,188.0,1.4050899863056123
941,188.20000000000002,1.4181173078676068
942,188.4,1.341956894833199
943,188.60000000000002,1.2698683917802176
944,188.8,1.3933396958180553
945,189.0,1.3126027496805988
946,189.20000000000002,1.4076689912083038
947,189.4,1.4277759268625099
948,189.60000000000002,1.3686843127835409
949,189.8,1.4499232646465994
950,190.0,1.4759646899652596
951,190.20000000000002,1.5295683875757058
952,190.4,1.422846710512411
953,190.60000000000002,1.4670559513990629
954,190.8,1.5603467923687746
955,191.0,1.4438266233329193
956,191.20000000000002,1.4081458742264823
957,191.4,1.3278131101463597
958,191.60000000000002,1.4068880138066049
959,191.8,1.4637156852922977
960,192.0,1.6289619976620224
961,192.20000000000002,1.2916266863839923
962,192.4,1.5972698022278842
963,192.60000000000002,1.5307856324475202
964,192.8,1.6303695116280514
965,193.0,1.6364048136339557
966,193.20000000000002,1.5121170837578555
967,193.4,1.5474845962744253
968,193.60000000000002,1.4552731988855874
969,193.8,1.5084233294961495
970,194.0,1.5115925913766788
971,194.20000000000002,1.56014189441551
972,194.4,1.5937890270943367
973,194.60000000000002,1.6373057667697173
974,194.8,1.4615531129442485
975,195.0,1.3687297378811027
976,195.20000000000002,1.3431193363105103
977,195.4,1.4166848603775506
978,195.60000000000002,1.3909347222192028
979,195.8,1.2780169053071755
980,196.0,1.4060221367637549
981,196.20000000000002,1.3439803176366907
982,196.4,1.3534257074658016
983,196.60000000000002,1.2619654381592234
984,196.8,1.3667919411259772
985,197.0,1.17299835678739
986,197.20000000000002,1.3995004025249789
987,197.4,1.1795722614690678
988,197.60000000000002,1.3638445927021265
989,197.8,1.3731193438685598
990,198.0,1.4192566229804007
991,198.20000000000002,1.4113361395155641
992,198.4,1.2808734991330089
993,198.60000000000002,1.2306257285152657
994,198.8,1.395890162932309
995,199.0,1.4176824336317915
996,199.20000000000002,1.3817233257783528
997,199.4,1.5042784299899108
998,199.60000000000002,1.348393766898588
999,199.8,1.3711919220902837
1000,200.0,1.2667162762089186
1001,200.20000000000002,1.357648542933444
1002,200.4,1.3070710787036948
1003,200.60000000000002,1.3812728059538226
1004,200.8,1.4385851329146924
1005,201.0,1.4446833240746375
1006,201.20000000000002,1.3324605960884564
1007,201.4,1.5025229162584335
1008,201.60000000000002,1.346721796240135
1009,201.8,1.3579814176789877
1010,202.0,1.4599945050902026
1011,202.20000000000002,1.4855168442665636
1012,202.4,1.5448544376161346
1013,202.60000000000002,1.4685799213444828
1014,202.8,1.491560116580163
1015,203.0,1.3524781078065604
1016,203.20000000000002,1.380474004468241
1017,203.4,1.4676513830151552
1018,203.60000000000002,1.4089992785549588
1019,203.8,1.1204459603170214
1020,204.0,1.2878291687004593
1021,204.20000000000002,1.2900548624055959
1022,204.4,1.2088719382461117
1023,204.60000000000002,1.3107913581848636
1024,204.8,1.2366211050517069
1025,205.0,1.3297556848437393
1026,205.20000000000002,1.231167111685525
1027,205.4,1.3550826132269556
1028,205.60000000000002,1.1455094632790572
1029,205.8,1.1822778418445152
1030,206.0,1.2468334837992143
1031,206.20000000000002,1.2695504242468534
1032,206.4,1.2695771909196738
1033,206.60000000000002,1.458759254279598
1034,206.8,1.2982912484991616
1035,207.0,1.1960464227012744
1036,207.20000000000002,1.2175830675591683
1037,207.4,1.279225923720769
1038,207.60000000000002,1.2285388916414002
1039,207.8,1.2786038243166424
1040,208.0,1.4319361392461245
1041,208.20000000000002,1.2999675139586724
1042,208.4,1.296699801645576
1043,208.60000000000002,1.3875779112974642
1044,208.8,1.429915059173134
1045,209.0,1.327385209083862
1046,209.20000000000002,1.3574467912584416
1047,209.4,1.4629323914355385
1048,209.60000000000002,1.545687829511964
1049,209.8,1.3363771490005147
1050,210.0,1.4055427813649712
1051,210.20000000000002,1.449038774109465
1052,210.4,1.26962150695684
1053,210.60000000000002,1.4525638014497404
1054,210.8,1.2357774154863248
1055,211.0,1.2645350355778089
1056,211.20000000000002,1.3352027470526173
1057,211.4,1.3137337887389273
1058,211.60000000000002,1.2739198278415182
1059,211.8,1.4607204129803555
1060,212.0,1.3827952328603417
1061,212.20000000000002,1.2763187253432917
1062,212.4,1.390043363075503
1063,212.60000000000002,1.427268735771992
1064,212.8,1.4049305995625876
1065,213.0,1.4849055088073526
1066,213.20000000000002,1.486919622691656
1067,213.4,1.3871322070375798
1068,213.60000000000002,1.4713419660752098
1069,213.8,1.3926536262003535
1070,214.0,1.3887307662708628
1071,214.20000000000002,1.3165182290763657
1072,214.4,1.4022826279990692
1073,214.60000000000002,1.4313466057447426
1074,214.8,1.2539593151338269
1075,215.0,1.2467557083973067
1076,215.20000000000002,1.2321068632760646
1077,215.4,1.2340255746500504
1078,215.60000000000002,1.2221056012212332
1079,215.8,1.2885505993343254
1080,216.0,1.3028810242214959
1081,216.20000000000002,1.2763350106499567
1082,216.4,1.3287528776261035
1083,216.60000000000002,1.2404115115127354
1084,216.8,1.1666125230903863
1085,217.0,1.2372264223275076
1086,217.20000000000002,1.2153550902256582
1087,217.4,1.2495063824618906
1088,217.60000000000002,1.1968687443187143
1089,217.8,1.1253689886241414
1090,218.0,1.210390292716051
1091,218.20000000000002,1.1409429545457817
1092,218.4,1.1743003116239277
1093,218.60000000000002,1.245010529016846
1094,218.8,1.2598564798927006
1095,219.0,1.1623102168897539
1096,219.20000000000002,1.1870327337466746
1097,219.4,1.2322515224811197
1098,219.60000000000002,1.3819552443642782
1099,219.8,1.2668173556661493
1100,220.0,1.2847340475154245
1101,220.20000000000002,1.2178959677892442
1102,220.4,1.2647884244634897
1103,220.60000000000002,1.2995543717079474
1104,220.8,1.1374952554103386
1105,221.0,1.1437702288050435
1106,221.20000000000002,1.1863677828777133
1107,221.4,1.2700629105429913
1108,221.60000000000002,1.373796900889474
1109,221.8,1.2229080624113937
1110,222.0,1.2616041003315341
1111,222.20000000000002,1.2904205509195006
1112,222.4,1.226293897041859
1113,222.60000000000002,1.3210654681540932
1114,222.8,1.2180425349730089
1115,223.0,1.2152243197830468
1116,223.20000000000002,1.3867532829716656
1117,223.4,1.2869801717565583
1118,223.60000000000002,1.2721455592136093
1119,223.8,1.3839619294389949
1120,224.0,1.3080911395002988
1121,224.20000000000002,1.247398341931472
1122,224.4,1.1506392350414243
1123,224.60000000000002,1.1412952954465756
1124,224.8,1.1458370615890234
1125,225.0,1.2501816068294238
1126,225.20000000000002,1.2822373858130007
1127,225.4,1.2353958998275767
1128,225.60000000000002,1.2582306397978018
1129,225.8,1.1285233832931603
1130,226.0,1.2367312457234723
1131,226.20000000000002,1.1918369788234904
1132,226.4,1.1847217931419838
1133,226.60000000000002,1.1842078106750082
1134,226.8,1.2991629820501895
1135,227.0,1.4262673941765336
1136,227.20000000000002,1.256708397747322
1137,227.4,1.1152383255636162
1138,227.60000000000002,1.155758012117752
1139,227.8,1.218283970381259
1140,228.0,1.182520214145977
1141,228.20000000000002,1.2001602891780059
1142,228.4,1.2225922805211251
1143,228.60000000000002,1.1647898480877468
1144,228.8,1.3269842136211512
1145,229.0,1.2723643664563746
1146,229.20000000000002,1.2583483914255633
1147,229.4,1.3570203771027378
1148,229.60000000000002,1.296350737904319
1149,229.8,1.3143879307360953
1150,230.0,1.1773060637132382
1151,230.20000000000002,1.2892729319681946
1152,230.4,1.2241363721956395
1153,230.60000000000002,1.211585818566968
1154,230.8,1.3921685457711361
1155,231.0,1.305518667357715
1156,231.20000000000002,1.2546224245740005
1157,231.4,1.2487157205325303
1158,231.60000000000002,1.3067328738595083
1159,231.8,1.2770023817335618
1160,232.0,1.4538367935845506
1161,232.20000000000002,1.343674854497653
1162,232.4,1.312099910822175
1163,232.60000000000002,1.222201427594028
1164,232.8,1.2628341495139204
1165,233.0,1.4261604573328057
1166,233.20000000000002,1.3830710869906082
1167,233.4,1.3718273479571181
1168,233.60000000000002,1.2958314987347705
1169,233.8,1.4147864388559115
1170,234.0,1.4932906129982315
1171,234.20000000000002,1.498594516200468
1172,234.4,1.4636857234791893
1173,234.60000000000002,1.3288521219806422
1174,234.8,1.4396467732098146
1175,235.0,1.3415995825998015
1176,235.20000000000002,1.4114604102965327
1177,235.4,1.3104839063193812
1178,235.60000000000002,1.3007105899042726
1179,235.8,1.347900585288343
1180,236.0,1.3212465910627025
1181,236.20000000000002,1.3452593575234162
1182,236.4,1.4424977912854293
1183,236.60000000000002,1.419719724003432
1184,236.8,1.4674659479418148
1185,237.0,1.3232098939366541
1186,237.20000000000002,1.3046842339242073
1187,237.4,1.4101580898163475
1188,237.60000000000002,1.3554122576950471
1189,237.8,1.358481778197013
1190,238.0,1.3527819106058303
1191,238.20000000000002,1.25895115692104
1192,238.4,1.2120505733987283
1193,238.60000000000002,1.264010778142165
1194,238.8,1.3036955229123834
1195,239.0,1.3310014542255935
1196,239.20000000000002,1.4274459033948013
1197,239.4,1.3457037263801712
1198,239.60000000000002,1.32196704552064
1199,239.8,1.3316873058999876
1200,240.0,1.3767367673571058
1201,240.20000000000002,1.2902740701957114
1202,240.4,1.299338343664449
1203,240.60000000000002,1.391789309759443
1204,240.8,1.3054690902015595
1205,241.0,1.3237935715269455
1206,241.20000000000002,1.3298254715587519
1207,241.4,1.469682917520352
1208,241.60000000000002,1.422458313555003
1209,241.8,1.5317704030447348
1210,242.0,1.4364838703211908
1211,242.20000000000002,1.5011829568841044
1212,242.4,1.4933287297569595
1213,242.60000000000002,1.355552062608783
1214,242.8,1.417325082003276
1215,243.0,1.4241768184765495
1216,243.20000000000002,1.3241336991030344
1217,243.4,1.3938768460501916
1218,243.60000000000002,1.3795578558797723
1219,243.8,1.3559590746938148
1220,244.0,1.386409481818245
1221,244.20000000000002,1.3819032213389049
1222,244.4,1.3768354186995215
1223,244.60000000000002,1.5036049402777605
1224,244.8,1.529957065309542
1225,245.0,1.431362702783804
1226,245.20000000000002,1.4695005689546417
1227,245.4,1.4328132967992044
1228,245.60000000000002,1.4497844805140605
1229,245.8,1.504348824674352
1230,246.0,1.4595980090565652
1231,246.20000000000002,1.4223081288533976
1232,246.4,1.4061495461184992
1233,246.60000000000002,1.3384643304282924
1234,246.8,1.3652706755707522
1235,247.0,1.2330457267759805
1236,247.20000000000002,1.4588145476552088
1237,247.4,1.5442450947762132
1238,247.60000000000002,1.5565064344135593
1239,247.8,1.6318126215700248
1240,248.0,1.5141876813277215
1241,248.20000000000002,1.5974964074945144
1242,248.4,1.574416146064756
1243,248.60000000000002,1.6855568045198517
1244,248.8,1.6415146175580702
1245,249.0,1.6530839910943573
1246,249.20000000000002,1.6697013350714747
1247,249.4,1.604203658996428
1248,249.60000000000002,1.6777545847917557
1249,249.8,1.7362212998662743
1250,250.0,1.544072640204904
1251,250.20000000000002,1.7036898634862065
1252,250.4,1.5881459801829259
1253,250.60000000000002,1.5806724940124182
1254,250.8,1.6026977896305596
1255,251.0,1.6558171179579957
1256,251.20000000000002,1.608465206723917
1257,251.4,1.590620435586931
1258,251.60000000000002,1.5779508412285517
1259,251.8,1.6919733200841232
1260,252.0,1.624910222704393
1261,252.20000000000002,1.6520289184294674
1262,252.4,1.569710997263914
1263,252.60000000000002,1.6768094646894705
1264,252.8,1.7474902992353576
1265,253.0,1.6649432241248414
1266,253.20000000000002,1.6499451085474346
1267,253.4,1.6810849897141529
1268,253.60000000000002,1.6000608071173354
1269,253.8,1.6422679864099725
1270,254.0,1.619130253629281
1271,254.20000000000002,1.710716157824075
1272,254.4,1.625644981156998
1273,254.60000000000002,1.6328977850727668
1274,254.8,1.6712783511253355
1275,255.0,1.6632484697906644
1276,255.20000000000002,1.6394679124234333
1277,255.4,1.644699634193411
1278,255.60000000000002,1.6908867479747478
1279,255.8,1.5520540850879634
1280,256.0,1.7206338336986082
1281,256.2,1.480255643252516
1282,256.40000000000003,1.6797749101288828
1283,256.6,1.6023198512252987
1284,256.8,1.670160372436782
1285,257.0,1.691533389591154
1286,257.2,1.6684797663021373
1287,257.40000000000003,1.6069688739545078
1288,257.6,1.6588942728372138
1289,257.8,1.5405674036909096
1290,258.0,1.5927309969159111
1291,258.2,1.5847051055378887
1292,258.40000000000003,1.5458858161524807
1293,258.6,1.5919710798499151
1294,258.8,1.5818103301794102
1295,259.0,1.695736434813591
1296,259.2,1.6250633515702353
1297,259.40000000000003,1.6794030490545184
1298,259.6,1.646842459154253
1299,259.8,1.6431485934252108
1300,260.0,1.587879470050814
1301,260.2,1.6236457712545622
1302,260.40000000000003,1.5899362251053624
1303,260.6,1.610912267970304
1304,260.8,1.5371989185367285
1305,261.0,1.576645735451885
1306,261.2,1.6223309572603564
1307,261.40000000000003,1.658651084796459
1308,261.6,1.6046456088361603
1309,261.8,1.635498821727251
1310,262.0,1.5720431311215113
1311,262.2,1.550704093384222
1312,262.40000000000003,1.6486505594352203
1313,262.6,1.6002918776188912
1314,262.8,1.548566948940002
1315,263.0,1.6198494649243789
1316,263.2,1.5831164980871146
1317,263.40000000000003,1.5776160459498794
1318,263.6,1.663960896821104
1319,263.8,1.5382017223674838
1320,264.0,1.577890521511227
1321,264.2,1.5900811623248525
1322,264.40000000000003,1.6133676053084551
1323,264.6,1.679977269091388
1324,264.8,1.607738691786682
1325,265.0,1.6055541754967244
1326,265.2,1.6976025081904298
1327,265.40000000000003,1.6408071809637195
1328,265.6,1.6055979570276293
1329,265.8,1.5889777247358616
1330,266.0,1.655182918055928
1331,266.2,1.7040919818940763
1332,266.40000000000003,1.6241983027342066
1333,266.6,1.6741853497707853
1334,266.8,1.6123421312604014
1335,267.0,1.6619860840310434
1336,267.2,1.7221098777910533
1337,267.40000000000003,1.7299314066891145
1338,267.6,1.596785017612704
1339,267.8,1.6235189946367339
1340,268.0,1.596304469444214
1341,268.2,1.6125538333907214
1342,268.40000000000003,1.5621017398353005
1343,268.6,1.6082445917990882
1344,268.8,1.6749906297283264
1345,269.0,1.5433923887094911
1346,269.2,1.6004242904146944
1347,269.40000000000003,1.6417382265767428
1348,269.6,1.609716465689474
1349,269.8,1.6208806545787262
1350,270.0,1.632218265191652
1351,270.2,1.5412080412111955
1352,270.40000000000003,1.6557348930209537
1353,270.6,1.6195266218092979
1354,270.8,1.5680358405552637
1355,271.0,1.6035739688901307
1356,271.2,1.6031493564426262
1357,271.40000000000003,1.6293517425858948
1358,271.6,1.5752628125324304
1359,271.8,1.6276830917105054
1360,272.0,1.6391894959449558
1361,272.2,1.572126261933827
1362,272.40000000000003,1.6476855308192402
1363,272.6,1.6244668359103047
1364,272.8,1.5969483565841471
1365,273.0,1.6169453180870497
1366,273.2,1.539868351268451
1367,273.40000000000003,1.5588673395247539
1368,273.6,1.5435591001157634
1369,273.8,1.609488867006522
1370,274.0,1.6163351851668628
1371,274.2,1.6035407446814383
1372,274.40000000000003,1.5869937708951074
1373,274.6,1.6172141687704793
1374,274.8,1.5886120683218365
1375,275.0,1.5615757794703935
1376,275.2,1.5590566677132256
1377,275.40000000000003,1.6463019935367649
1378,275.6,1.5473388693966923
1379,275.8,1.5817306536020548
1380,276.0,1.5857442412749416
1381,276.2,1.5821746748786556
1382,276.40000000000003,1.5911493580791212
1383,276.6,1.6486315270758982
1384,276.8,1.6214321089371655
1385,277.0,1.6328641658398937
1386,277.2,1.6071096780563474
1387,277.40000000000003,1.6044062674923483
1388,277.6,1.5666238480315626
1389,277.8,1.5752602623181615
1390,278.0,1.5810257777463768
1391,278.2,1.581029590255497
1392,278.40000000000003,1.5834281458482364
1393,278.6,1.5330944297612976
1394,278.8,1.655781232917257
1395,279.0,1.6206354895911788
1396,279.2,1.5429242247742527
1397,279.40000000000003,1.626328722204051
1398,279.6,1.5620510766568612
1399,279.8,1.558177242705904
1400,280.0,1.5135667394513528
1401,280.2,1.6508772691440396
1402,280.40000000000003,1.6477942641395138
1403,280.6,1.6412163224074794
1404,280.8,1.6975874295681344
1405,281.0,1.604954362563287
1406,281.2,1.6518836827261139
1407,281.40000000000003,1.6371633921950712
1408,281.6,1.5869875808725427
1409,281.8,1.6381363965748375
1410,282.0,1.6635519509645027
1411,282.2,1.6103875706001565
1412,282.40000000000003,1.7171795987632739
1413,282.6,1.6419275396382798
1414,282.8,1.598862343779491
1415,283.0,1.5893578158363515
1416,283.2,1.4911646446656173
1417,283.40000000000003,1.5515655412607239
1418,283.6,1.6039703436116575
1419,283.8,1.5843963275022086
1420,284.0,1.4765494267185184
1421,284.2,1.6929436011156929
1422,284.40000000000003,1.674609411046591
1423,284.6,1.654798862588837
1424,284.8,1.5947322254425684
1425,285.0,1.627229131319692
1426,285.2,1.6124406044054478
1427,285.40000000000003,1.5787184761343431
1428,285.6,1.6181011320376042
1429,285.8,1.5675940243436528
1430,286.0,1.6061691802916243
1431,286.2,1.682608886721549
1432,286.40000000000003,1.5263880134019567
1433,286.6,1.5817242837792262
1434,286.8,1.64081023047975
1435,287.0,1.597682519205218
1436,287.2,1.598423819725654
1437,287.40000000000003,1.6186571029519095
1438,287.6,1.4564525206573575
1439,287.8,1.5207814603289884
1440,288.0,1.539388437294583
1441,288.2,1.5537254939240794
1442,288.40000000000003,1.4970866294405654
1443,288.6,1.5751169710028152
1444,288.8,1.5337084038100686
1445,289.0,1.4998983638318455
1446,289.2,1.507763733223324
1447,289.40000000000003,1.47968391681086
1448,289.6,1.5623332199858595
1449,289.8,1.47194506481208
1450,290.0,1.5995682346326052
1451,290.2,1.5594319326610468
1452,290.40000000000003,1.535520831051522
1453,290.6,1.5830777270652052
1454,290.8,1.5971995329412476
1455,291.0,1.6830027898836988
1456,291.2,1.7640237187317038
1457,291.40000000000003,1.6130907246511175
1458,291.6,1.5419832485530334
1459,291.8,1.5717043783436384
1460,292.0,1.5372522508584625
1461,292.2,1.4370121605081305
1462,292.40000000000003,1.5791173059398043
1463,292.6,1.6375886659938408
1464,292.8,1.6489428521709937
1465,293.0,1.6640468562306383
1466,293.2,1.5914531333664763
1467,293.40000000000003,1.6142417837815193
1468,293.6,1.638655406962214
1469,293.8,1.6074058521762176
1470,294.0,1.5321103190208794
1471,294.2,1.6130921988330886
1472,294.40000000000003,1.565810962588491
1473,294.6,1.535483725611924
1474,294.8,1.5871795831689823
1475,295.0,1.5691945471890367
1476,295.2,1.5115431347480248
1477,295.40000000000003,1.5789362670752076
1478,295.6,1.6560890056220834
1479,295.8,1.6651508618648976
1480,296.0,1.6068783289853064
1481,296.2,1.6232587811857966
1482,296.40000000000003,1.6123038247182724
1483,296.6,1.6642730649170892
1484,296.8,1.683582303025261
1485,297.0,1.747774896705247
1486,297.2,1.618063439220562
1487,297.40000000000003,1.5190395925930213
1488,297.6,1.639892025190916
1489,297.8,1.603540925030302
1490,298.0,1.6366502175078044
1491,298.2,1.603254608832344
1492,298.40000000000003,1.7048239054737775
1493,298.6,1.6747096373232488
1494,298.8,1.6471885544758453
1495,299.0,1.6007766587537098
1496,299.2,1.5969370335699886
1497,299.40000000000003,1.5973752620864237
1498,299.6,1.6186134827025334
1499,299.8,1.6161204856772977
1500,300.0,1.4940857174854953
1501,300.2,1.5392457024743078
1502,300.40000000000003,1.5674853161671904
1503,300.6,1.6468539781797347
1504,300.8,1.6531160784612136
1505,301.0,1.662047531979447
1506,301.2,1.6778013721929887
1507,301.40000000000003,1.6384986643342216
1508,301.6,1.6616952749327203
1509,301.8,1.6546895896063731
1510,302.0,1.6191676531566292
1511,302.2,1.6324215478800461
1512,302.40000000000003,1.5298018937824547
1513,302.6,1.5983694337951007
1514,302.8,1.69838370030865
1515,303.0,1.6509940357208428
1516,303.2,1.730779578337637
1517,303.40000000000003,1.5678665810582921
1518,303.6,1.5964555126836808
1519,303.8,1.6381013725124751
1520,304.0,1.5890047656020185
1521,304.2,1.5814286048703063
1522,304.40000000000003,1.5107371320244243
1523,304.6,1.6664918673459739
1524,304.8,1.5638408747126198
1525,305.0,1.5415732708877907
1526,305.2,1.6131774445808427
1527,305.40000000000003,1.5770801518594701
1528,305.6,1.5626934130033585
1529,305.8,1.575034972756079
1530,306.0,1.5451152917483086
1531,306.2,1.5157099089704889
1532,306.40000000000003,1.5477060247263013
1533,306.6,1.520331765590826
1534,306.8,1.5317414437793067
1535,307.0,1.5994075455489258
1536,307.20000000000005,1.5927422481116205
1537,307.40000000000003,1.542777147991175
1538,307.6,1.5380737133186269
1539,307.8,1.5149510474225478
1540,308.0,1.6071002287635083
1541,308.20000000000005,1.5653788098380654
1542,308.40000000000003,1.5124765648093388
1543,308.6,1.5396156264572152
1544,308.8,1.5028066738391248
1545,309.0,1.5448279970045313
1546,309.20000000000005,1.5731687139959816
1547,309.40000000000003,1.576126444575146
1548,309.6,1.561441288854638
1549,309.8,1.5781417552447479
1550,310.0,1.5362170509709838
1551,310.20000000000005,1.6249835292067334
1552,310.40000000000003,1.5212215646359792
1553,310.6,1.5734600744619098
1554,310.8,1.5634826096200154
1555,311.0,1.5577835499303516
1556,311.20000000000005,1.545330355344509
1557,311.40000000000003,1.5650295345389211
1558,311.6,1.6145399696608356
1559,311.8,1.5860474446316841
1560,312.0,1.5363626594276454
1561,312.20000000000005,1.5850123107907237
1562,312.40000000000003,1.6230297955383954
1563,312.6,1.5852825168772373
1564,312.8,1.525954168699412
1565,313.0,1.563606197993346
1566,313.20000000000005,1.5082671637455987
1567,313.40000000000003,1.5556181478266036
1568,313.6,1.6184300579426372
1569,313.8,1.6130354421152473
1570,314.0,1.513471720653226
1571,314.20000000000005,1.636396665632482
1572,314.40000000000003,1.5601511750044939
1573,314.6,1.569101741579732
1574,314.8,1.6180423674252966
1575,315.0,1.6020280199959596
1576,315.20000000000005,1.5425960331643427
1577,315.40000000000003,1.6144574625015635
1578,315.6,1.5631824876856535
1579,315.8,1.5509254485297597
1580,316.0,1.6057679727545484
1581,316.20000000000005,1.568496513609957
1582,316.40000000000003,1.5525639884262883
1583,316.6,1.6124386719997394
1584,316.8,1.6150701551452162
1585,317.0,1.663148596594953
1586,317.20000000000005,1.6926687157997644
1587,317.40000000000003,1.489633505781803
1588,317.6,1.6106628991738745
1589,317.8,1.5989679548626563
1590,318.0,1.5605539966778523
1591,318.20000000000005,1.642718505918005
1592,318.40000000000003,1.5817417247854269
1593,318.6,1.5414008940069928
1594,318.8,1.5904603320265658
1595,319.0,1.6363695875230229
1596,319.20000000000005,1.6158209631513618
1597,319.40000000000003,1.6132835878592435
1598,319.6,1.5626964369914216
1599,319.8,1.5495355394178476
1600,320.0,1.6173178658713474
1601,320.20000000000005,1.4995839385870613
1602,320.40000000000003,1.458111429089661
1603,320.6,1.600168543465245
1604,320.8,1.5771356443579496
1605,321.0,1.587339017715467
1606,321.20000000000005,1.5201981074616453
1607,321.40000000000003,1.4616556099290492
1608,321.6,1.4928614983178212
1609,321.8,1.6731199510143289
1610,322.0,1.5045159069071807
1611,322.20000000000005,1.590044102763335
1612,322.40000000000003,1.6227732751712483
1613,322.6,1.5470281728820514
1614,322.8,1.5295015325014474
1615,323.0,1.5189049644683652
1616,323.20000000000005,1.5356108741394063
1617,323.40000000000003,1.6578969938085901
1618,323.6,1.5848282055727234
1619,323.8,1.633258814731299
1620,324.0,1.4202576999595038
1621,324.20000000000005,1.6599651018260775
1622,324.40000000000003,1.6078411067276783
1623,324.6,1.483871756214427
1624,324.8,1.6574575806867518
1625,325.0,1.6106552485758767
1626,325.20000000000005,1.4967493842772004
1627,325.40000000000003,1.477424685006696
1628,325.6,1.4892855096588513
1629,325.8,1.524505426372573
1630,326.0,1.6357163338121041
1631,326.20000000000005,1.5333277257401807
1632,326.40000000000003,1.5594760923741817
1633,326.6,1.6181320643103074
1634,326.8,1.6783857125553654
1635,327.0,1.5864106389658785
1636,327.20000000000005,1.4793528574064934
1637,327.40000000000003,1.5822071357290737
1638,327.6,1.5169922512964864
1639,327.8,1.5363428088341122
1640,328.0,1.5411425041696736
1641,328.20000000000005,1.4816714686486925
1642,328.40000000000003,1.5276289205319842
1643,328.6,1.511894122032089
1644,328.8,1.5404068516829212
1645,329.0,1.671384690320096
1646,329.20000000000005,1.6197534764360817
1647,329.40000000000003,1.5806009427060324
1648,329.6,1.5292578167821935
1649,329.8,1.4678206188988163
1650,330.0,1.636435323628026
1651,330.20000000000005,1.6084762399271564
1652,330.40000000000003,1.5257422841529797
1653,330.6,1.5558939526144913
1654,330.8,1.4103041309338462
1655,331.0,1.5176317559702166
1656,331.20000000000005,1.558363049922279
1657,331.40000000000003,1.5061000087226046
1658,331.6,1.4373980931015797
1659,331.8,1.4619214371615263
1660,332.0,1.6058788439563778
1661,332.20000000000005,1.5266512612800847
1662,332.40000000000003,1.590894670810663
1663,332.6,1.5295148945211106
1664,332.8,1.5310742966663307
1665,333.0,1.549747187911392
1666,333.20000000000005,1.4670329938562778
1667,333.40000000000003,1.689457106413166
1668,333.6,1.452151869935697
1669,333.8,1.4321133955686307
1670,334.0,1.4697148811622374
1671,334.20000000000005,1.5580043438737405
1672,334.40000000000003,1.561216729450081
1673,334.6,1.5418741899234023
1674,334.8,1.600890220192812
1675,335.0,1.6582751964626743
1676,335.20000000000005,1.483107667474142
1677,335.40000000000003,1.5807338895509842
1678,335.6,1.6214325577283932
1679,335.8,1.6416108169583772
1680,336.0,1.5904566687347002
1681,336.20000000000005,1.5597033756362473
1682,336.40000000000003,1.5273341026474059
1683,336.6,1.5380352688391903
