system_id,replica,g_protein_family,g_protein_family_label,harmonized_observations,tm_core_rmsd_A_p95,galpha_interface_rmsd_A_p95,contact_retention_p05
Gq_8IUK,3,Gq,Gq/11,1001,1.9391004171486956,5.293846775359246,0.8909090909090909
Gq_8IYS,1,Gq,Gq/11,1001,2.1747284675433565,7.570049014736359,0.851063829787234
Gq_8IYS,2,Gq,Gq/11,1001,1.8545633044854135,4.761684290365019,0.8837209302325582
Gq_8IYS,3,Gq,Gq/11,1001,2.159762455512128,4.9049976547373415,0.896551724137931
Gq_8J9N,1,Gq,Gq/11,1001,2.1162989490688924,6.382314543057692,1.0
Gq_8J9N,2,Gq,Gq/11,1001,1.9232069108376852,5.789478101717386,1.0
Gq_8J9N,3,Gq,Gq/11,1001,2.097947721965269,6.993745417226816,1.0
Gq_8JBG,1,Gq,Gq/11,1001,1.522598229926567,3.4948889467406703,1.0
Gq_8JBG,2,Gq,Gq/11,1001,2.237624339900061,6.406616486792604,0.6153846153846154
Gq_8JBG,3,Gq,Gq/11,1001,1.5573665270633517,3.751177679265251,0.9814814814814816
Gq_8WST,1,Gq,Gq/11,1001,2.049065845890145,4.470991279285201,0.9285714285714286
Gq_8WST,2,Gq,Gq/11,1001,1.9770242953555657,8.796121673516835,0.84
Gq_8WST,3,Gq,Gq/11,1001,2.450977313263236,3.9983198027111975,0.8545454545454545
Gq_8WZ2,1,Gq,Gq/11,1001,2.2448703139495843,4.156122335281873,0.902439024390244
Gq_8WZ2,2,Gq,Gq/11,1001,2.550756437692704,4.7878616837639925,0.8809523809523809
Gq_8WZ2,3,Gq,Gq/11,1001,3.2322002519782447,4.878664974283516,0.75
Gq_8XGS,1,Gq,Gq/11,1001,2.18516464425594,4.964842105401669,0.9183673469387756
Gq_8XGS,2,Gq,Gq/11,1001,1.9139778187467733,6.288213296971317,0.9482758620689656
Gq_8XGS,3,Gq,Gq/11,1001,2.2853218814749896,3.8691887890223646,0.9074074074074074
Gq_8XOJ,1,Gq,Gq/11,1001,3.4943515738123536,4.986291443817429,0.9215686274509804
Gq_8XOJ,2,Gq,Gq/11,1001,3.0125500610694336,4.248601594601334,0.9298245614035088
Gq_8XOJ,3,Gq,Gq/11,1001,1.859485219129574,4.196840244517583,0.953125
Gq_8XOR,1,Gq,Gq/11,1001,1.8096512711760775,4.8424728062179385,0.8974358974358975
Gq_8XOR,2,Gq,Gq/11,1001,1.675540229497427,5.179357469011161,0.9166666666666666
Gq_8XOR,3,Gq,Gq/11,1001,1.8756395969676147,4.768213555094732,0.9117647058823528
Gq_8Y53,1,Gq,Gq/11,1001,2.6336746040476915,7.901769715925211,0.8113207547169812
Gq_8Y53,2,Gq,Gq/11,1001,1.9100119773473088,4.93671245830573,0.8627450980392157
Gq_8Y53,3,Gq,Gq/11,1001,1.9660615695757748,5.536131944340635,0.903846153846154
Gq_8ZPT,1,Gq,Gq/11,1001,3.147425918582954,7.527935253938954,0.5348837209302325
Gq_8ZPT,2,Gq,Gq/11,1001,2.0447829862287072,8.009758729782057,0.8333333333333334
Gq_8ZPT,3,Gq,Gq/11,1001,2.3344920044934088,6.056730686191399,0.875
G12_7SF7,1,G12-13,G12/13,1001,2.3403718090826184,4.884604781964328,1.0
G12_7SF7,2,G12-13,G12/13,1001,2.3192282582970414,4.905344527679978,0.9666666666666668
G12_7SF7,3,G12-13,G12/13,1001,2.3282064522730965,5.780921239881016,1.0
G12_7SF8,1,G12-13,G12/13,1001,1.8001610439666276,9.216752777727905,0.868421052631579
G12_7SF8,2,G12-13,G12/13,1001,1.5412579026890865,8.73678879890756,0.9090909090909092
G12_7SF8,3,G12-13,G12/13,1001,1.7417378653134463,5.761467815315081,0.918918918918919
G12_7T6B,1,G12-13,G12/13,1001,2.0859621783224047,6.231932063326082,0.8378378378378378
G12_7T6B,2,G12-13,G12/13,1001,1.5810254418428498,7.782364695549377,0.7428571428571429
G12_7T6B,3,G12-13,G12/13,1001,1.6250430133043636,8.56690516780763,0.9428571428571428
G12_8IKL,1,G12-13,G12/13,1001,1.3266982518577886,4.575972022940948,0.9473684210526316
G12_8IKL,2,G12-13,G12/13,1001,1.3921586954844047,6.07341304463034,0.9736842105263158
G12_8IKL,3,G12-13,G12/13,1001,1.6605452822822986,3.905186226158761,0.9230769230769232
G12_8KGG,1,G12-13,G12/13,1001,2.4536458455157084,4.128510723475227,0.9545454545454546
G12_8KGG,2,G12-13,G12/13,1001,2.1273396661565664,4.636526548458673,0.813953488372093
G12_8KGG,3,G12-13,G12/13,1001,2.1469775948084964,4.950567860427318,0.8627450980392157
G12_9IY8,1,G12-13,G12/13,1001,3.039276572160023,6.852412729226581,0.8936170212765957
G12_9IY8,2,G12-13,G12/13,1001,4.294162202923496,6.342833740239976,0.9787234042553192
G12_9IY8,3,G12-13,G12/13,1001,3.8931293665855096,7.166575365999649,1.0
